"Index_Sinistre","Annee","Age_assure","Ind_fumeur","Nbre_enfants","Exp_cond","km_annuel","Ind_util_travail","Ind_util_affaires","Score_credit","Age_police","Ind_occas","Ind_vehicule_sport","Valeur_vehicule","Age_vehicule","Ind_vehicule_loue","Nbre_infract","Temps_sn_sin","Nbre_sinistres","Montant_paye","Sexe_assureF","Sexe_assureH","Sexe_assureM","Emploi_assureASS","Emploi_assureAUT","Emploi_assureETU","Emploi_assureGOU","Emploi_assureMAN","Emploi_assureMED","Emploi_assurePRO","Emploi_assureRTR","Emploi_assureSNS","Statut_maritalA","Statut_maritalD","Statut_maritalF","Statut_maritalM","RegionES","RegionGA","RegionMA","RegionML","RegionOU","RegionQC","RegionSA","Couleur_vehiculeA","Couleur_vehiculeB","Couleur_vehiculeG","Couleur_vehiculeN","Couleur_vehiculeR"
132,2004,86,1,1,70,32800,0,0,647,45,0,1,55000,1,1,0,1,1,4964,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
133,2004,36,1,2,20,16200,1,1,493,18,0,0,37000,7,0,0,6,1,6213,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
134,2004,41,1,1,16,35100,1,0,631,7,0,0,25000,4,0,0,6,1,1265,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
135,2004,25,0,0,9,40700,1,0,763,5,0,0,39000,3,1,0,6,1,2854,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
136,2004,46,1,4,30,11400,1,0,617,19,0,0,25000,1,1,0,6,1,2402,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
137,2004,66,0,1,50,19600,0,0,697,15,1,0,27000,10,0,0,6,1,1589,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
138,2004,53,1,1,32,41900,1,1,717,25,1,0,25000,6,0,0,1,1,1900,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
139,2004,44,0,0,28,25800,1,0,777,15,1,0,23000,10,0,0,1,1,1152,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
140,2004,43,1,0,27,30600,1,1,639,14,0,0,14000,0,0,0,2,1,2700,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
141,2004,23,0,0,7,6900,1,0,594,4,1,0,32000,9,0,0,6,1,2980,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
142,2004,38,0,1,22,14600,0,0,634,13,1,1,30000,0,1,0,6,1,3757,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
143,2004,32,0,1,13,24400,0,0,438,7,1,0,21000,6,0,0,6,1,1762,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
144,2004,21,0,0,5,33700,0,0,747,3,0,0,34000,12,0,0,4,1,1925,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
145,2004,39,0,0,23,9100,0,0,778,21,1,0,19000,11,0,0,6,1,955,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
146,2004,25,0,1,9,28000,0,1,704,5,1,0,13000,3,0,0,6,1,2520,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
147,2004,51,1,0,35,29200,0,0,700,12,1,0,10000,3,0,0,6,1,1171,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
148,2004,25,0,1,9,45900,1,0,616,7,1,0,41000,3,1,0,6,1,7207,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
149,2004,39,1,1,22,11200,1,0,526,19,1,0,29000,4,1,0,6,1,4266,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
150,2004,19,1,1,3,10200,0,0,762,1,1,0,33000,12,0,0,0,1,3718,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
151,2004,74,1,2,56,21900,0,0,736,53,1,1,41000,2,1,0,6,1,4103,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
152,2004,52,0,1,36,5500,1,0,641,12,1,1,43000,0,1,0,6,1,5306,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
153,2004,29,1,1,13,25000,1,1,596,12,0,1,59000,0,1,0,0,1,12705,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
154,2004,80,0,0,64,28500,1,0,687,51,1,0,10000,2,1,0,1,1,1096,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
155,2004,35,0,1,19,27600,0,1,783,13,0,0,31000,10,0,0,6,1,3029,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
156,2004,64,0,0,45,18700,1,0,417,27,1,0,27000,4,0,0,1,1,2790,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
157,2004,85,0,1,64,5300,0,0,390,48,0,0,45000,3,1,0,6,1,3242,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
158,2004,41,1,0,25,8500,1,1,741,15,1,0,29000,0,1,0,6,1,6158,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
159,2004,39,1,0,23,30600,0,1,594,13,1,0,19000,9,0,0,6,1,2909,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
160,2004,19,0,0,0,10300,1,0,651,0,0,0,29000,9,0,1,3,1,2928,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
161,2004,32,1,0,16,10600,1,0,558,8,0,0,12000,9,0,0,6,1,1795,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
162,2004,60,0,1,44,23000,0,0,778,28,1,1,48000,1,0,0,6,1,4353,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
163,2004,87,0,1,71,14600,0,0,695,71,1,1,48000,2,0,0,6,1,3142,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
164,2004,24,0,0,2,38500,0,0,813,1,0,0,27000,6,0,0,6,1,1690,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
165,2004,51,0,2,35,21900,1,1,592,24,1,0,26000,12,0,0,6,1,4165,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
166,2004,51,0,0,35,57300,1,0,591,24,1,0,30000,11,0,0,4,1,2272,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
167,2004,31,0,1,11,13400,1,1,765,9,0,0,37000,2,1,0,6,1,6517,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
168,2004,16,1,0,0,8300,1,0,548,0,1,0,10000,10,0,0,0,1,1328,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
169,2004,34,1,2,18,24600,0,0,705,14,1,0,36000,12,0,0,6,1,2628,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
170,2004,50,0,0,33,24700,1,0,697,19,1,0,19000,7,0,0,6,1,1416,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
171,2004,76,0,1,57,6100,0,0,728,39,1,0,25000,2,1,0,6,1,2012,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
172,2004,28,0,0,12,20800,1,0,479,6,1,1,57000,0,1,0,6,1,8043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
173,2004,86,0,0,70,17600,0,0,712,66,1,0,23000,0,0,0,6,1,747,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
174,2004,50,1,1,34,9300,0,0,604,25,1,0,25000,1,0,0,6,1,1740,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
175,2004,39,1,1,22,26000,1,1,601,14,0,0,19000,1,0,0,6,1,2258,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
176,2004,71,0,3,54,41500,0,0,670,18,0,0,33000,7,0,0,6,1,1520,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
177,2004,35,0,1,11,36600,1,0,755,7,1,0,46000,4,0,0,6,1,2903,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
178,2004,25,0,1,8,29400,0,0,499,4,1,0,38000,11,0,0,6,1,4802,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
179,2004,37,0,3,20,6200,1,0,660,13,1,0,42000,4,1,0,0,1,5807,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
180,2004,29,0,0,13,39300,0,0,709,12,1,0,28000,2,0,0,6,1,2948,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
181,2004,59,1,1,43,23500,1,0,579,30,1,1,60000,0,1,0,6,1,7604,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
182,2004,38,0,1,22,17100,0,0,848,14,1,0,28000,5,0,0,6,1,2148,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
183,2004,55,0,0,39,13300,1,1,703,25,1,0,28000,2,1,0,6,1,5857,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
184,2004,27,0,0,7,5200,1,1,908,3,1,0,28000,0,1,0,6,1,3384,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
185,2004,29,0,2,7,36000,1,0,596,4,0,1,67000,1,1,0,6,1,7368,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
186,2004,54,0,1,38,17100,1,0,668,24,1,1,54000,1,1,0,6,1,4506,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
187,2004,39,1,1,23,35200,1,0,833,17,1,0,43000,1,1,0,6,1,3686,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
188,2004,64,0,1,42,25700,1,0,636,31,0,0,14000,2,0,0,2,1,1193,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
189,2004,82,1,0,57,7300,0,0,536,39,0,1,37000,3,1,0,6,1,3673,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
190,2004,19,0,1,3,31200,1,0,835,2,0,0,16000,3,1,0,3,1,1679,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
191,2004,46,0,0,30,37800,0,0,818,19,1,1,52000,1,1,0,6,1,6178,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
192,2004,47,0,1,31,27300,1,0,735,18,0,0,13000,2,0,0,6,1,1066,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
193,2004,85,1,1,69,18400,0,0,797,65,1,0,38000,3,1,0,6,1,1818,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
194,2004,49,1,2,33,18700,1,0,724,24,1,0,30000,5,1,0,5,1,1702,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
195,2004,20,0,0,4,37200,0,0,525,3,0,0,10000,1,1,0,6,1,2442,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
196,2004,29,1,1,13,35000,1,0,622,10,0,0,34000,4,1,0,6,1,4041,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
197,2004,49,0,2,27,15500,1,0,675,17,1,0,37000,3,1,0,2,1,5311,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
198,2004,21,0,0,0,26100,0,0,483,0,1,0,20000,12,0,0,6,1,2721,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
199,2004,51,0,2,35,10500,1,0,542,22,1,1,69000,1,1,0,5,1,8436,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
200,2004,81,0,0,65,43800,0,0,596,45,0,0,25000,2,0,0,6,1,1188,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
201,2004,25,0,1,8,53200,1,0,741,6,0,1,51000,1,1,0,0,1,5902,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
202,2004,16,0,0,0,7600,1,0,814,0,0,0,34000,5,1,0,6,1,3658,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
203,2004,43,1,1,27,32800,1,0,686,20,0,0,26000,10,0,0,6,1,969,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
204,2004,91,1,0,75,8400,0,0,923,37,1,1,52000,0,1,0,6,1,2275,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
205,2004,17,0,0,1,11500,1,0,679,0,1,0,20000,11,0,0,6,1,2028,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
206,2004,23,0,0,7,9900,0,0,561,4,1,0,32000,11,0,0,6,1,3376,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
207,2004,18,0,0,2,9300,1,0,997,1,1,0,37000,6,0,0,3,1,2453,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
208,2004,45,1,0,29,16300,1,1,810,24,1,0,31000,1,1,0,6,1,4432,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
209,2004,26,0,1,10,14500,1,0,665,2,1,0,19000,1,1,0,3,1,2751,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
210,2004,68,0,1,52,24100,0,0,577,33,1,0,39000,0,0,0,6,1,2714,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
211,2004,23,0,3,6,35300,1,0,791,5,0,0,32000,9,0,0,0,1,2953,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
212,2004,45,0,0,29,37200,0,0,723,26,0,1,53000,2,0,0,6,1,3924,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
213,2004,31,1,0,15,11800,0,0,849,9,0,0,18000,0,1,0,6,1,1125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
214,2004,22,1,0,5,30300,1,0,777,4,0,1,59000,2,1,0,3,1,5866,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
215,2004,86,1,1,70,47600,0,0,731,38,0,0,28000,10,0,0,2,1,985,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
216,2004,20,0,0,4,8900,1,0,835,2,0,0,33000,10,0,0,6,1,2377,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
217,2004,89,0,1,73,2700,0,0,674,47,1,1,49000,0,1,0,1,1,3713,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
218,2004,74,0,0,58,24800,0,0,518,46,1,0,20000,0,0,0,6,1,1200,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
219,2004,32,1,1,16,23400,1,0,863,10,0,0,17000,2,0,0,6,1,673,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
220,2004,17,0,0,1,30100,0,0,548,0,1,0,18000,6,0,1,5,1,2674,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
221,2004,37,1,2,21,16200,0,1,515,16,1,0,45000,0,0,0,6,1,13137,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
222,2004,75,0,0,58,15500,0,0,615,37,0,0,30000,2,0,0,6,1,2598,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
223,2004,21,0,0,5,27500,1,0,670,4,0,0,29000,11,0,1,6,1,2911,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
224,2004,57,1,0,41,13700,1,0,665,32,1,0,15000,9,0,0,6,1,1428,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
225,2004,50,1,1,34,2500,0,0,663,20,1,0,40000,0,1,0,6,1,4689,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
226,2004,35,1,0,19,38100,1,0,774,13,0,0,44000,5,0,0,6,1,1754,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
227,2004,21,1,1,1,15200,0,0,797,0,0,0,34000,12,0,0,6,1,2526,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
228,2004,64,1,0,48,16600,0,0,768,33,1,0,25000,10,0,0,6,1,1337,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
229,2004,16,0,1,0,8500,1,0,659,0,0,0,22000,11,0,0,3,1,2972,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
230,2004,25,0,0,9,45800,0,0,532,7,1,0,10000,9,0,0,6,1,1444,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
231,2004,53,0,0,34,2500,0,0,515,25,0,1,37000,2,0,0,6,1,3760,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
232,2004,41,0,1,25,38100,1,0,750,17,0,1,49000,2,0,0,6,1,3583,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
233,2004,32,1,2,16,24900,1,0,588,13,0,0,19000,5,0,0,1,1,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
234,2004,24,0,0,8,8200,0,0,750,5,1,0,38000,12,0,0,6,1,2936,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
235,2004,41,0,1,25,16100,1,0,658,12,1,0,32000,2,0,0,4,1,3055,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
236,2004,24,0,0,8,29500,1,0,609,5,0,0,39000,7,0,0,3,1,3433,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
237,2004,85,0,1,69,22400,0,0,605,41,1,0,31000,3,0,0,6,1,1782,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
238,2004,58,1,2,42,29100,0,0,619,23,1,0,27000,6,0,1,6,1,1951,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
239,2004,46,0,1,30,11500,1,1,533,16,1,0,45000,2,1,0,4,1,13064,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
240,2004,16,0,1,0,8100,1,0,559,0,0,0,20000,10,0,0,6,1,2898,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
241,2004,38,1,1,22,25300,1,0,653,15,0,0,47000,2,0,0,1,1,3675,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
242,2004,67,1,1,51,16900,0,0,582,51,0,0,45000,0,1,0,6,1,3882,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
243,2004,46,0,1,30,27400,0,0,602,15,1,0,10000,5,1,0,6,1,1053,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
244,2004,44,1,1,28,37800,0,1,383,18,1,0,27000,12,0,0,6,1,3769,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
245,2004,25,0,0,9,26600,1,1,568,4,0,0,25000,2,1,0,6,1,5394,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
246,2004,21,1,0,5,10300,0,0,550,3,0,0,33000,12,0,0,5,1,3488,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
247,2004,75,0,1,52,19700,0,0,707,26,1,0,10000,5,1,0,0,1,1065,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
248,2004,86,0,0,70,30600,0,0,674,31,0,1,49000,2,0,1,6,1,4329,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
249,2004,36,0,1,19,17400,1,0,555,11,0,0,26000,1,1,0,6,1,2786,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
250,2004,50,0,2,34,56200,0,0,587,18,1,1,57000,2,1,0,6,1,7449,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
251,2004,47,0,0,31,46200,1,0,437,18,1,0,25000,1,0,1,6,1,2105,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
252,2004,16,0,0,0,9600,1,0,554,0,1,0,13000,12,0,1,6,1,1530,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
253,2004,38,1,0,22,32000,1,0,642,16,1,0,10000,6,0,1,6,1,1169,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
254,2004,56,0,1,37,16500,1,0,570,24,1,0,15000,1,1,0,1,1,1723,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
255,2004,37,1,2,21,15400,0,0,599,10,0,0,17000,10,0,0,6,1,1114,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
256,2004,45,0,0,29,8900,1,0,688,15,0,0,26000,2,1,0,6,1,1756,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
257,2004,30,0,0,14,15500,1,0,649,9,1,0,21000,8,0,0,6,1,1508,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
258,2004,65,0,0,44,45100,0,0,497,33,1,0,33000,7,0,0,6,1,2463,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
259,2004,38,0,0,19,11300,1,0,712,13,0,0,44000,0,1,0,6,1,2167,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
260,2004,35,1,2,19,18100,0,0,621,14,1,0,16000,2,1,0,6,1,2340,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
261,2004,23,0,0,2,28900,1,0,799,1,0,0,15000,5,1,0,6,1,1460,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
262,2004,55,1,2,39,23800,1,0,545,15,0,0,21000,1,1,0,6,1,2206,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
263,2004,41,1,0,25,43400,1,0,696,17,1,0,19000,2,0,0,6,1,1066,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
264,2004,16,0,0,0,10500,1,0,703,0,1,0,29000,10,0,0,2,1,3614,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
265,2004,38,0,1,22,35600,0,0,428,13,1,0,36000,10,0,0,6,1,4335,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
266,2004,31,1,1,9,37200,0,0,755,6,1,1,47000,0,0,0,6,1,5717,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
